分数,位次区间,同分人数,建议位次
493,34791-35013,223,35013
492,35014-35235,222,35235
491,35236-35433,198,35433
490,35434-35662,229,35662
489,35663-35882,220,35882
488,35883-36101,219,36101
487,36102-36293,192,36293
486,36294-36500,207,36500
485,36501-36706,206,36706
484,36707-36895,189,36895
483,36896-37080,185,37080
482,37081-37277,197,37277
481,37278-37482,205,37482
480,37483-37688,206,37688
479,37689-37910,222,37910
478,37911-38110,200,38110
477,38111-38303,193,38303
476,38304-38529,226,38529
475,38530-38708,179,38708
474,38709-38942,234,38942
473,38943-39153,211,39153
472,39154-39341,188,39341
471,39342-39511,170,39511
470,39512-39714,203,39714
469,39715-39902,188,39902
468,39903-40079,177,40079
467,40080-40275,196,40275
466,40276-40474,199,40474
465,40475-40634,160,40634
464,40635-40831,197,40831
463,40832-41011,180,41011
462,41012-41176,165,41176
461,41177-41353,177,41353
460,41354-41533,180,41533
459,41534-41721,188,41721
458,41722-41894,173,41894
457,41895-42072,178,42072
456,42073-42270,198,42270
455,42271-42457,187,42457
454,42458-42641,184,42641
453,42642-42826,185,42826
452,42827-43004,178,43004
451,43005-43182,178,43182
450,43183-43365,183,43365
449,43366-43516,151,43516
448,43517-43674,158,43674
447,43675-43858,184,43858
446,43859-44058,200,44058
445,44059-44200,142,44200
444,44201-44366,166,44366
443,44367-44518,152,44518
442,44519-44657,139,44657
441,44658-44838,181,44838
440,44839-45010,172,45010
439,45011-45151,141,45151
438,45152-45300,149,45300
437,45301-45449,149,45449
436,45450-45590,141,45590
435,45591-45731,141,45731
434,45732-45877,146,45877
433,45878-46033,156,46033
432,46034-46164,131,46164
431,46165-46310,146,46310
430,46311-46448,138,46448
429,46449-46579,131,46579
428,46580-46705,126,46705
427,46706-46826,121,46826
426,46827-46943,117,46943
425,46944-47082,139,47082
424,47083-47205,123,47205
423,47206-47315,110,47315
422,47316-47430,115,47430
421,47431-47551,121,47551
420,47552-47667,116,47667
419,47668-47787,120,47787
418,47788-47914,127,47914
417,47915-48042,128,48042
416,48043-48169,127,48169
415,48170-48294,125,48294
414,48295-48388,94,48388
413,48389-48516,128,48516
412,48517-48623,107,48623
411,48624-48734,111,48734
410,48735-48846,112,48846
409,48847-48971,125,48971
408,48972-49074,103,49074
407,49075-49174,100,49174
406,49175-49262,88,49262
405,49263-49376,114,49376
404,49377-49489,113,49489
403,49490-49592,103,49592
402,49593-49668,76,49668
401,49669-49773,105,49773
400,49774-49853,80,49853
399,49854-49939,86,49939
398,49940-50039,100,50039
397,50040-50129,90,50129
396,50130-50216,87,50216
395,50217-50283,67,50283
394,50284-50347,64,50347
393,50348-50425,78,50425
392,50426-50511,86,50511
391,50512-50600,89,50600
390,50601-50680,80,50680
389,50681-50765,85,50765
388,50766-50838,73,50838
387,50839-50937,99,50937
386,50938-51006,69,51006
385,51007-51059,53,51059
384,51060-51130,71,51130
383,51131-51190,60,51190
382,51191-51255,65,51255
381,51256-51320,65,51320
380,51321-51389,69,51389
379,51390-51460,71,51460
378,51461-51523,63,51523
377,51524-51576,53,51576
376,51577-51649,73,51649
375,51650-51706,57,51706
374,51707-51778,72,51778
373,51779-51830,52,51830
372,51831-51871,41,51871
371,51872-51920,49,51920
370,51921-51974,54,51974
369,51975-52017,43,52017
368,52018-52061,44,52061
367,52062-52098,37,52098
366,52099-52142,44,52142
365,52143-52184,42,52184
364,52185-52227,43,52227
363,52228-52264,37,52264
362,52265-52314,50,52314
361,52315-52357,43,52357
360,52358-52410,53,52410
359,52411-52461,51,52461
358,52462-52510,49,52510
357,52511-52556,46,52556
356,52557-52604,48,52604
355,52605-52644,40,52644
354,52645-52692,48,52692
353,52693-52736,44,52736
352,52737-52774,38,52774
351,52775-52808,34,52808
350,52809-52843,35,52843
349,52844-52874,31,52874
348,52875-52904,30,52904
347,52905-52941,37,52941
346,52942-52974,33,52974
345,52975-53010,36,53010
344,53011-53049,39,53049
343,53050-53073,24,53073
342,53074-53113,40,53113
341,53114-53145,32,53145
340,53146-53174,29,53174
339,53175-53205,31,53205
338,53206-53234,29,53234
337,53235-53271,37,53271
336,53272-53301,30,53301
335,53302-53324,23,53324
334,53325-53348,24,53348
333,53349-53375,27,53375
332,53376-53405,30,53405
331,53406-53424,19,53424
330,53425-53445,21,53445
329,53446-53464,19,53464
328,53465-53483,19,53483
327,53484-53508,25,53508
326,53509-53532,24,53532
325,53533-53561,29,53561
324,53562-53588,27,53588
323,53589-53608,20,53608
322,53609-53630,22,53630
321,53631-53646,16,53646
320,53647-53673,27,53673
319,53674-53689,16,53689
318,53690-53715,26,53715
317,53716-53739,24,53739
316,53740-53762,23,53762
315,53763-53785,23,53785
314,53786-53799,14,53799
313,53800-53815,16,53815
312,53816-53842,27,53842
311,53843-53857,15,53857
310,53858-53875,18,53875
309,53876-53892,17,53892
308,53893-53910,18,53910
307,53911-53926,16,53926
306,53927-53942,16,53942
305,53943-53953,11,53953
304,53954-53963,10,53963
303,53964-53978,15,53978
302,53979-53990,12,53990
301,53991-54012,22,54012
300,54013-54025,13,54025
299,54026-54032,7,54032
298,54033-54045,13,54045
297,54046-54059,14,54059
296,54060-54079,20,54079
295,54080-54092,13,54092
294,54093-54113,21,54113
293,54114-54138,25,54138
292,54139-54151,13,54151
291,54152-54184,33,54184
290,54185-54205,21,54205
289,54206-54236,31,54236
288,54237-54281,45,54281
287,54282-54324,43,54324
286,54325-54372,48,54372
285,54373-54427,55,54427
284,54428-54482,55,54482
283,54483-54540,58,54540
282,54541-54619,79,54619
281,54620-54697,78,54697
280,54698-54770,73,54770
279,54771-54854,84,54854
278,54855-54942,88,54942
277,54943-55026,84,55026
276,55027-55145,119,55145
275,55146-55256,111,55256
274,55257-55353,97,55353
273,55354-55485,132,55485
272,55486-55619,134,55619
271,55620-55742,123,55742
270,55743-55878,136,55878
269,55879-56035,157,56035
268,56036-56175,140,56175
267,56176-56326,151,56326
266,56327-56474,148,56474
265,56475-56620,146,56620
264,56621-56790,170,56790
263,56791-56969,179,56969
262,56970-57107,138,57107
261,57108-57271,164,57271
260,57272-57427,156,57427
259,57428-57606,179,57606
258,57607-57767,161,57767
257,57768-57926,159,57926
256,57927-58083,157,58083
255,58084-58225,142,58225
254,58226-58378,153,58378
253,58379-58517,139,58517
252,58518-58641,124,58641
251,58642-58792,151,58792
250,58793-58948,156,58948
249,58949-59094,146,59094
248,59095-59218,124,59218
247,59219-59351,133,59351
246,59352-59485,134,59485
245,59486-59635,150,59635
244,59636-59763,128,59763
243,59764-59901,138,59901
242,59902-60004,103,60004
241,60005-60122,118,60122
240,60123-60220,98,60220
239,60221-60324,104,60324
238,60325-60423,99,60423
237,60424-60509,86,60509
236,60510-60598,89,60598
235,60599-60677,79,60677
234,60678-60785,108,60785
233,60786-60863,78,60863
232,60864-60947,84,60947
231,60948-61023,76,61023
230,61024-61108,85,61108
229,61109-61181,73,61181
228,61182-61257,76,61257
227,61258-61339,82,61339
226,61340-61399,60,61399
225,61400-61457,58,61457
224,61458-61520,63,61520
223,61521-61585,65,61585
222,61586-61649,64,61649
221,61650-61717,68,61717
220,61718-61771,54,61771
219,61772-61823,52,61823
218,61824-61872,49,61872
217,61873-61925,53,61925
216,61926-61972,47,61972
215,61973-62013,41,62013
214,62014-62057,44,62057
213,62058-62101,44,62101
212,62102-62152,51,62152
211,62153-62182,30,62182
210,62183-62225,43,62225
209,62226-62258,33,62258
208,62259-62301,43,62301
207,62302-62344,43,62344
206,62345-62384,40,62384
205,62385-62418,34,62418
204,62419-62446,28,62446
203,62447-62474,28,62474
202,62475-62507,33,62507
201,62508-62535,28,62535
200,62536-62558,23,62558
199,62559-62586,28,62586
198,62587-62607,21,62607
197,62608-62630,23,62630
196,62631-62652,22,62652
195,62653-62677,25,62677
194,62678-62705,28,62705
193,62706-62721,16,62721
192,62722-62742,21,62742
191,62743-62763,21,62763
190,62764-62780,17,62780
189,62781-62804,24,62804
188,62805-62816,12,62816
187,62817-62834,18,62834
186,62835-62861,27,62861
185,62862-62879,18,62879
184,62880-62895,16,62895
183,62896-62910,15,62910
182,62911-62924,14,62924
181,62925-62945,21,62945
180,62946-62961,16,62961
179,62962-62986,25,62986
178,62987-63000,14,63000
177,63001-63014,14,63014
176,63015-63024,10,63024
175,63025-63043,19,63043
174,63044-63058,15,63058
173,63059-63083,25,63083
172,63084-63101,18,63101
171,63102-63118,17,63118
170,63119-63136,18,63136
169,63137-63151,15,63151
168,63152-63165,14,63165
167,63166-63171,6,63171
166,63172-63184,13,63184
165,63185-63201,17,63201
164,63202-63214,13,63214
163,63215-63227,13,63227
162,63228-63242,15,63242
161,63243-63256,14,63256
160,63257-63265,9,63265
159,63266-63278,13,63278
158,63279-63284,6,63284
157,63285-63293,9,63293
156,63294-63309,16,63309
155,63310-63316,7,63316
154,63317-63325,9,63325
153,63326-63329,4,63329
152,63330-63343,14,63343
151,63344-63357,14,63357
150,63358-63366,9,63366
149,63367-63376,10,63376
148,63377-63383,7,63383
147,63384-63394,11,63394
146,63395-63401,7,63401
145,63402-63405,4,63405
144,63406-63412,7,63412
143,63413-63419,7,63419
142,63420-63425,6,63425
141,63426-63432,7,63432
140,63433-63438,6,63438
139,63439-63449,11,63449
138,63450-63459,10,63459
137,63460-63465,6,63465
136,63466-63471,6,63471
135,63472-63473,2,63473
134,63474-63477,4,63477
133,63478-63487,10,63487
132,63488-63491,4,63491
131,63492-63500,9,63500
130,63501-63505,5,63505
129,63506-63511,6,63511
128,63512-63514,3,63514
127,63515-63518,4,63518
126,63519-63523,5,63523
125,63524-63531,8,63531
124,63532-63534,3,63534
123,63535-63539,5,63539
122,63540-63543,4,63543
121,63544-63548,5,63548
120,63549-63557,9,63557
119,63558-63559,2,63559
118,63560-63561,2,63561
117,63562-63562,1,63562
115,63563-63564,2,63564
114,63565-63566,2,63566
113,63567-63567,1,63567
111,63568-63572,5,63572
110,63573-63575,3,63575
109,63576-63580,5,63580
108,63581-63582,2,63582
107,63583-63583,1,63583
106,63584-63589,6,63589
105,63590-63590,1,63590
104,63591-63594,4,63594
103,63595-63597,3,63597
102,63598-63598,1,63598
101,63599-63599,1,63599
100,63600-63601,2,63601
