分数,位次区间,同分人数,建议位次
533,8902-9066,165,9066
532,9067-9258,192,9258
531,9259-9434,176,9434
530,9435-9610,176,9610
529,9611-9788,178,9788
528,9789-9965,177,9965
527,9966-10153,188,10153
526,10154-10329,176,10329
525,10330-10525,196,10525
524,10526-10727,202,10727
523,10728-10913,186,10913
522,10914-11145,232,11145
521,11146-11341,196,11341
520,11342-11547,206,11547
519,11548-11773,226,11773
518,11774-11960,187,11960
517,11961-12173,213,12173
516,12174-12391,218,12391
515,12392-12603,212,12603
514,12604-12840,237,12840
513,12841-13098,258,13098
512,13099-13333,235,13333
511,13334-13546,213,13546
510,13547-13772,226,13772
509,13773-13985,213,13985
508,13986-14200,215,14200
507,14201-14431,231,14431
506,14432-14653,222,14653
505,14654-14884,231,14884
504,14885-15125,241,15125
503,15126-15355,230,15355
502,15356-15615,260,15615
501,15616-15837,222,15837
500,15838-16084,247,16084
499,16085-16310,226,16310
498,16311-16527,217,16527
497,16528-16790,263,16790
496,16791-17019,229,17019
495,17020-17265,246,17265
494,17266-17525,260,17525
493,17526-17782,257,17782
492,17783-18070,288,18070
491,18071-18327,257,18327
490,18328-18595,268,18595
489,18596-18844,249,18844
488,18845-19110,266,19110
487,19111-19379,269,19379
486,19380-19667,288,19667
485,19668-19939,272,19939
484,19940-20221,282,20221
483,20222-20491,270,20491
482,20492-20786,295,20786
481,20787-21082,296,21082
480,21083-21357,275,21357
479,21358-21654,297,21654
478,21655-21916,262,21916
477,21917-22202,286,22202
476,22203-22464,262,22464
475,22465-22745,281,22745
474,22746-23020,275,23020
473,23021-23357,337,23357
472,23358-23676,319,23676
471,23677-23993,317,23993
470,23994-24296,303,24296
469,24297-24624,328,24624
468,24625-24958,334,24958
467,24959-25241,283,25241
466,25242-25568,327,25568
465,25569-25892,324,25892
464,25893-26198,306,26198
463,26199-26507,309,26507
462,26508-26841,334,26841
461,26842-27117,276,27117
460,27118-27397,280,27397
459,27398-27726,329,27726
458,27727-28067,341,28067
457,28068-28383,316,28383
456,28384-28689,306,28689
455,28690-28991,302,28991
454,28992-29282,291,29282
453,29283-29591,309,29591
452,29592-29911,320,29911
451,29912-30236,325,30236
450,30237-30538,302,30538
449,30539-30862,324,30862
448,30863-31228,366,31228
447,31229-31554,326,31554
446,31555-31880,326,31880
445,31881-32213,333,32213
444,32214-32535,322,32535
443,32536-32898,363,32898
442,32899-33242,344,33242
441,33243-33555,313,33555
440,33556-33897,342,33897
439,33898-34224,327,34224
438,34225-34559,335,34559
437,34560-34927,368,34927
436,34928-35256,329,35256
435,35257-35595,339,35595
434,35596-35940,345,35940
433,35941-36308,368,36308
432,36309-36692,384,36692
431,36693-37040,348,37040
430,37041-37366,326,37366
429,37367-37717,351,37717
428,37718-38094,377,38094
427,38095-38494,400,38494
426,38495-38844,350,38844
425,38845-39227,383,39227
424,39228-39588,361,39588
423,39589-39943,355,39943
422,39944-40304,361,40304
421,40305-40699,395,40699
420,40700-41074,375,41074
419,41075-41481,407,41481
418,41482-41861,380,41861
417,41862-42252,391,42252
416,42253-42615,363,42615
415,42616-42987,372,42987
414,42988-43384,397,43384
413,43385-43801,417,43801
412,43802-44180,379,44180
411,44181-44527,347,44527
410,44528-44920,393,44920
409,44921-45294,374,45294
408,45295-45651,357,45651
407,45652-46029,378,46029
406,46030-46401,372,46401
405,46402-46794,393,46794
404,46795-47182,388,47182
403,47183-47544,362,47544
402,47545-47929,385,47929
401,47930-48314,385,48314
400,48315-48681,367,48681
399,48682-49075,394,49075
398,49076-49473,398,49473
397,49474-49858,385,49858
396,49859-50243,385,50243
395,50244-50633,390,50633
394,50634-51036,403,51036
393,51037-51426,390,51426
392,51427-51817,391,51817
391,51818-52209,392,52209
390,52210-52622,413,52622
389,52623-53009,387,53009
388,53010-53387,378,53387
387,53388-53741,354,53741
386,53742-54116,375,54116
385,54117-54517,401,54517
384,54518-54881,364,54881
383,54882-55268,387,55268
382,55269-55656,388,55656
381,55657-56035,379,56035
380,56036-56405,370,56405
379,56406-56783,378,56783
378,56784-57187,404,57187
377,57188-57567,380,57567
376,57568-57967,400,57967
375,57968-58363,396,58363
374,58364-58771,408,58771
373,58772-59210,439,59210
372,59211-59623,413,59623
371,59624-60039,416,60039
370,60040-60425,386,60425
369,60426-60811,386,60811
368,60812-61235,424,61235
367,61236-61644,409,61644
366,61645-62030,386,62030
365,62031-62418,388,62418
364,62419-62814,396,62814
363,62815-63172,358,63172
362,63173-63546,374,63546
361,63547-63937,391,63937
360,63938-64319,382,64319
359,64320-64708,389,64708
358,64709-65090,382,65090
357,65091-65517,427,65517
356,65518-65919,402,65919
355,65920-66328,409,66328
354,66329-66736,408,66736
353,66737-67104,368,67104
352,67105-67546,442,67546
351,67547-67890,344,67890
350,67891-68280,390,68280
349,68281-68673,393,68673
348,68674-69056,383,69056
347,69057-69476,420,69476
346,69477-69886,410,69886
345,69887-70268,382,70268
344,70269-70666,398,70666
343,70667-71091,425,71091
342,71092-71498,407,71498
341,71499-71884,386,71884
340,71885-72274,390,72274
339,72275-72659,385,72659
338,72660-73082,423,73082
337,73083-73468,386,73468
336,73469-73876,408,73876
335,73877-74261,385,74261
334,74262-74648,387,74648
333,74649-75023,375,75023
332,75024-75378,355,75378
331,75379-75771,393,75771
330,75772-76134,363,76134
329,76135-76520,386,76520
328,76521-76877,357,76877
327,76878-77218,341,77218
326,77219-77611,393,77611
325,77612-78011,400,78011
324,78012-78411,400,78411
323,78412-78769,358,78769
322,78770-79150,381,79150
321,79151-79559,409,79559
320,79560-79962,403,79962
319,79963-80319,357,80319
318,80320-80675,356,80675
317,80676-81050,375,81050
316,81051-81403,353,81403
315,81404-81777,374,81777
314,81778-82143,366,82143
313,82144-82487,344,82487
312,82488-82827,340,82827
311,82828-83209,382,83209
310,83210-83537,328,83537
309,83538-83911,374,83911
308,83912-84254,343,84254
307,84255-84587,333,84587
306,84588-84957,370,84957
305,84958-85293,336,85293
304,85294-85647,354,85647
303,85648-85993,346,85993
302,85994-86346,353,86346
301,86347-86697,351,86697
300,86698-87034,337,87034
299,87035-87392,358,87392
298,87393-87753,361,87753
297,87754-88090,337,88090
296,88091-88433,343,88433
295,88434-88763,330,88763
294,88764-89089,326,89089
293,89090-89439,350,89439
292,89440-89768,329,89768
291,89769-90126,358,90126
290,90127-90454,328,90454
289,90455-90774,320,90774
288,90775-91112,338,91112
287,91113-91455,343,91455
286,91456-91763,308,91763
285,91764-92063,300,92063
284,92064-92336,273,92336
283,92337-92648,312,92648
282,92649-92947,299,92947
281,92948-93262,315,93262
280,93263-93591,329,93591
279,93592-93883,292,93883
278,93884-94193,310,94193
277,94194-94518,325,94518
276,94519-94841,323,94841
275,94842-95132,291,95132
274,95133-95443,311,95443
273,95444-95713,270,95713
272,95714-96031,318,96031
271,96032-96314,283,96314
270,96315-96601,287,96601
269,96602-96885,284,96885
268,96886-97154,269,97154
267,97155-97420,266,97420
266,97421-97707,287,97707
265,97708-98004,297,98004
264,98005-98271,267,98271
263,98272-98572,301,98572
262,98573-98830,258,98830
261,98831-99079,249,99079
260,99080-99382,303,99382
259,99383-99633,251,99633
258,99634-99891,258,99891
257,99892-100153,262,100153
256,100154-100408,255,100408
255,100409-100679,271,100679
254,100680-100950,271,100950
253,100951-101223,273,101223
252,101224-101481,258,101481
251,101482-101715,234,101715
250,101716-101958,243,101958
249,101959-102198,240,102198
248,102199-102448,250,102448
247,102449-102703,255,102703
246,102704-102924,221,102924
245,102925-103174,250,103174
244,103175-103418,244,103418
243,103419-103637,219,103637
242,103638-103869,232,103869
241,103870-104119,250,104119
240,104120-104333,214,104333
239,104334-104521,188,104521
238,104522-104731,210,104731
237,104732-104947,216,104947
236,104948-105158,211,105158
235,105159-105363,205,105363
234,105364-105570,207,105570
233,105571-105775,205,105775
232,105776-105976,201,105976
231,105977-106185,209,106185
230,106186-106386,201,106386
229,106387-106568,182,106568
228,106569-106771,203,106771
227,106772-106951,180,106951
226,106952-107132,181,107132
225,107133-107321,189,107321
224,107322-107521,200,107521
223,107522-107686,165,107686
222,107687-107876,190,107876
221,107877-108074,198,108074
220,108075-108263,189,108263
219,108264-108444,181,108444
218,108445-108618,174,108618
217,108619-108793,175,108793
216,108794-108997,204,108997
215,108998-109167,170,109167
214,109168-109334,167,109334
213,109335-109487,153,109487
212,109488-109649,162,109649
211,109650-109786,137,109786
210,109787-109931,145,109931
209,109932-110072,141,110072
208,110073-110231,159,110231
207,110232-110391,160,110391
206,110392-110557,166,110557
205,110558-110704,147,110704
204,110705-110847,143,110847
203,110848-110981,134,110981
202,110982-111117,136,111117
201,111118-111247,130,111247
200,111248-111370,123,111370
199,111371-111512,142,111512
198,111513-111647,135,111647
197,111648-111767,120,111767
196,111768-111899,132,111899
195,111900-112007,108,112007
194,112008-112120,113,112120
193,112121-112223,103,112223
192,112224-112330,107,112330
191,112331-112443,113,112443
190,112444-112552,109,112552
189,112553-112658,106,112658
188,112659-112764,106,112764
187,112765-112860,96,112860
186,112861-112945,85,112945
185,112946-113047,102,113047
184,113048-113153,106,113153
183,113154-113243,90,113243
182,113244-113337,94,113337
181,113338-113426,89,113426
180,113427-113506,80,113506
179,113507-113583,77,113583
178,113584-113664,81,113664
177,113665-113739,75,113739
176,113740-113821,82,113821
175,113822-113883,62,113883
174,113884-113960,77,113960
173,113961-114037,77,114037
172,114038-114111,74,114111
171,114112-114170,59,114170
170,114171-114239,69,114239
169,114240-114305,66,114305
168,114306-114360,55,114360
167,114361-114427,67,114427
166,114428-114482,55,114482
165,114483-114536,54,114536
164,114537-114611,75,114611
163,114612-114666,55,114666
162,114667-114719,53,114719
161,114720-114768,49,114768
160,114769-114811,43,114811
159,114812-114866,55,114866
158,114867-114903,37,114903
157,114904-114951,48,114951
156,114952-115000,49,115000
155,115001-115042,42,115042
154,115043-115074,32,115074
153,115075-115116,42,115116
152,115117-115152,36,115152
151,115153-115193,41,115193
150,115194-115233,40,115233
