分数,位次区间,同分人数,建议位次
602,21718-22215,498,22215
601,22216-22696,481,22696
600,22697-23169,473,23169
599,23170-23647,478,23647
598,23648-24175,528,24175
597,24176-24681,506,24681
596,24682-25190,509,25190
595,25191-25725,535,25725
594,25726-26228,503,26228
593,26229-26751,523,26751
592,26752-27273,522,27273
591,27274-27770,497,27770
590,27771-28311,541,28311
589,28312-28858,547,28858
588,28859-29411,553,29411
587,29412-29944,533,29944
586,29945-30497,553,30497
585,30498-31039,542,31039
584,31040-31595,556,31595
583,31596-32159,564,32159
582,32160-32752,593,32752
581,32753-33328,576,33328
580,33329-33905,577,33905
579,33906-34450,545,34450
578,34451-35054,604,35054
577,35055-35611,557,35611
576,35612-36179,568,36179
575,36180-36773,594,36773
574,36774-37372,599,37372
573,37373-38007,635,38007
572,38008-38593,586,38593
571,38594-39199,606,39199
570,39200-39857,658,39857
569,39858-40486,629,40486
568,40487-41135,649,41135
567,41136-41784,649,41784
566,41785-42434,650,42434
565,42435-43053,619,43053
564,43054-43710,657,43710
563,43711-44368,658,44368
562,44369-45021,653,45021
561,45022-45661,640,45661
560,45662-46313,652,46313
559,46314-47006,693,47006
558,47007-47632,626,47632
557,47633-48311,679,48311
556,48312-48935,624,48935
555,48936-49578,643,49578
554,49579-50241,663,50241
553,50242-50890,649,50890
552,50891-51574,684,51574
551,51575-52297,723,52297
550,52298-52996,699,52996
549,52997-53697,701,53697
548,53698-54380,683,54380
547,54381-55057,677,55057
546,55058-55760,703,55760
545,55761-56482,722,56482
544,56483-57190,708,57190
543,57191-57899,709,57899
542,57900-58625,726,58625
541,58626-59323,698,59323
540,59324-60069,746,60069
539,60070-60772,703,60772
538,60773-61491,719,61491
537,61492-62233,742,62233
536,62234-62937,704,62937
535,62938-63633,696,63633
534,63634-64355,722,64355
533,64356-65063,708,65063
532,65064-65806,743,65806
531,65807-66518,712,66518
530,66519-67245,727,67245
529,67246-67970,725,67970
528,67971-68698,728,68698
527,68699-69435,737,69435
526,69436-70128,693,70128
525,70129-70844,716,70844
524,70845-71564,720,71564
523,71565-72325,761,72325
522,72326-73070,745,73070
521,73071-73780,710,73780
520,73781-74497,717,74497
519,74498-75236,739,75236
518,75237-75977,741,75977
517,75978-76712,735,76712
516,76713-77438,726,77438
515,77439-78196,758,78196
514,78197-78969,773,78969
513,78970-79701,732,79701
512,79702-80461,760,80461
511,80462-81232,771,81232
510,81233-81994,762,81994
509,81995-82749,755,82749
508,82750-83462,713,83462
507,83463-84243,781,84243
506,84244-84984,741,84984
505,84985-85728,744,85728
504,85729-86442,714,86442
503,86443-87201,759,87201
502,87202-87902,701,87902
501,87903-88650,748,88650
500,88651-89353,703,89353
499,89354-90109,756,90109
498,90110-90924,815,90924
497,90925-91639,715,91639
496,91640-92369,730,92369
495,92370-93129,760,93129
494,93130-93873,744,93873
493,93874-94594,721,94594
492,94595-95342,748,95342
491,95343-96014,672,96014
490,96015-96741,727,96741
489,96742-97446,705,97446
488,97447-98163,717,98163
487,98164-98851,688,98851
486,98852-99573,722,99573
485,99574-100304,731,100304
484,100305-101040,736,101040
483,101041-101812,772,101812
482,101813-102539,727,102539
481,102540-103242,703,103242
480,103243-103908,666,103908
479,103909-104634,726,104634
478,104635-105342,708,105342
477,105343-106066,724,106066
476,106067-106855,789,106855
475,106856-107557,702,107557
474,107558-108240,683,108240
473,108241-108959,719,108959
472,108960-109716,757,109716
471,109717-110427,711,110427
470,110428-111141,714,111141
469,111142-111850,709,111850
468,111851-112595,745,112595
467,112596-113284,689,113284
466,113285-114010,726,114010
465,114011-114739,729,114739
464,114740-115424,685,115424
463,115425-116183,759,116183
462,116184-116860,677,116860
461,116861-117541,681,117541
460,117542-118274,733,118274
459,118275-118985,711,118985
458,118986-119701,716,119701
457,119702-120433,732,120433
456,120434-121074,641,121074
455,121075-121762,688,121762
454,121763-122453,691,122453
453,122454-123167,714,123167
452,123168-123887,720,123887
451,123888-124625,738,124625
450,124626-125322,697,125322
449,125323-126053,731,126053
448,126054-126746,693,126746
447,126747-127452,706,127452
446,127453-128152,700,128152
445,128153-128858,706,128858
444,128859-129518,660,129518
443,129519-130201,683,130201
442,130202-130874,673,130874
441,130875-131557,683,131557
440,131558-132238,681,132238
439,132239-132930,692,132930
438,132931-133639,709,133639
437,133640-134317,678,134317
436,134318-134990,673,134990
435,134991-135703,713,135703
434,135704-136358,655,136358
433,136359-137000,642,137000
432,137001-137727,727,137727
431,137728-138428,701,138428
430,138429-139096,668,139096
429,139097-139756,660,139756
428,139757-140428,672,140428
427,140429-141115,687,141115
426,141116-141763,648,141763
425,141764-142414,651,142414
424,142415-143039,625,143039
423,143040-143693,654,143693
422,143694-144360,667,144360
421,144361-145026,666,145026
420,145027-145690,664,145690
419,145691-146350,660,146350
418,146351-146981,631,146981
417,146982-147583,602,147583
416,147584-148252,669,148252
415,148253-148864,612,148864
414,148865-149518,654,149518
413,149519-150133,615,150133
412,150134-150755,622,150755
411,150756-151429,674,151429
410,151430-152088,659,152088
409,152089-152683,595,152683
408,152684-153332,649,153332
407,153333-153949,617,153949
406,153950-154572,623,154572
405,154573-155169,597,155169
404,155170-155792,623,155792
403,155793-156405,613,156405
402,156406-156993,588,156993
401,156994-157588,595,157588
400,157589-158224,636,158224
399,158225-158808,584,158808
398,158809-159406,598,159406
397,159407-160033,627,160033
396,160034-160628,595,160628
395,160629-161219,591,161219
394,161220-161832,613,161832
393,161833-162456,624,162456
392,162457-163040,584,163040
391,163041-163635,595,163635
390,163636-164244,609,164244
389,164245-164852,608,164852
388,164853-165454,602,165454
387,165455-166036,582,166036
386,166037-166627,591,166627
385,166628-167225,598,167225
384,167226-167787,562,167787
383,167788-168365,578,168365
382,168366-168965,600,168965
381,168966-169568,603,169568
380,169569-170098,530,170098
379,170099-170618,520,170618
378,170619-171187,569,171187
377,171188-171794,607,171794
376,171795-172381,587,172381
375,172382-172970,589,172970
374,172971-173560,590,173560
373,173561-174138,578,174138
372,174139-174731,593,174731
371,174732-175323,592,175323
370,175324-175922,599,175922
369,175923-176488,566,176488
368,176489-177036,548,177036
367,177037-177600,564,177600
366,177601-178103,503,178103
365,178104-178646,543,178646
364,178647-179210,564,179210
363,179211-179747,537,179747
362,179748-180246,499,180246
361,180247-180759,513,180759
360,180760-181327,568,181327
359,181328-181851,524,181851
358,181852-182362,511,182362
357,182363-182866,504,182866
356,182867-183365,499,183365
355,183366-183892,527,183892
354,183893-184401,509,184401
353,184402-184898,497,184898
352,184899-185386,488,185386
351,185387-185881,495,185881
350,185882-186339,458,186339
349,186340-186801,462,186801
348,186802-187297,496,187297
347,187298-187780,483,187780
346,187781-188285,505,188285
345,188286-188782,497,188782
344,188783-189214,432,189214
343,189215-189708,494,189708
342,189709-190161,453,190161
341,190162-190631,470,190631
340,190632-191095,464,191095
339,191096-191523,428,191523
338,191524-191982,459,191982
337,191983-192426,444,192426
336,192427-192880,454,192880
335,192881-193315,435,193315
334,193316-193757,442,193757
333,193758-194171,414,194171
332,194172-194592,421,194592
331,194593-194979,387,194979
330,194980-195393,414,195393
329,195394-195840,447,195840
328,195841-196271,431,196271
327,196272-196685,414,196685
326,196686-197089,404,197089
325,197090-197487,398,197487
324,197488-197895,408,197895
323,197896-198294,399,198294
322,198295-198658,364,198658
321,198659-199040,382,199040
320,199041-199433,393,199433
319,199434-199808,375,199808
318,199809-200185,377,200185
317,200186-200581,396,200581
316,200582-200999,418,200999
315,201000-201400,401,201400
314,201401-201771,371,201771
313,201772-202144,373,202144
312,202145-202525,381,202525
311,202526-202916,391,202916
310,202917-203273,357,203273
309,203274-203621,348,203621
308,203622-203954,333,203954
307,203955-204296,342,204296
306,204297-204646,350,204646
305,204647-204987,341,204987
304,204988-205325,338,205325
303,205326-205688,363,205688
302,205689-206017,329,206017
301,206018-206316,299,206316
300,206317-206669,353,206669
299,206670-207009,340,207009
298,207010-207320,311,207320
297,207321-207650,330,207650
296,207651-207958,308,207958
295,207959-208251,293,208251
294,208252-208546,295,208546
293,208547-208857,311,208857
292,208858-209168,311,209168
291,209169-209485,317,209485
290,209486-209756,271,209756
289,209757-210061,305,210061
288,210062-210330,269,210330
287,210331-210624,294,210624
286,210625-210910,286,210910
285,210911-211209,299,211209
284,211210-211479,270,211479
283,211480-211757,278,211757
282,211758-212060,303,212060
281,212061-212347,287,212347
280,212348-212614,267,212614
279,212615-212869,255,212869
278,212870-213126,257,213126
277,213127-213369,243,213369
276,213370-213639,270,213639
275,213640-213897,258,213897
274,213898-214142,245,214142
273,214143-214388,246,214388
272,214389-214625,237,214625
271,214626-214882,257,214882
270,214883-215107,225,215107
269,215108-215343,236,215343
268,215344-215585,242,215585
267,215586-215792,207,215792
266,215793-216007,215,216007
265,216008-216197,190,216197
264,216198-216422,225,216422
263,216423-216625,203,216625
262,216626-216815,190,216815
261,216816-216999,184,216999
260,217000-217228,229,217228
259,217229-217418,190,217418
258,217419-217633,215,217633
257,217634-217813,180,217813
256,217814-218009,196,218009
255,218010-218194,185,218194
254,218195-218364,170,218364
253,218365-218543,179,218543
252,218544-218703,160,218703
251,218704-218870,167,218870
250,218871-219044,174,219044
249,219045-219216,172,219216
248,219217-219384,168,219384
247,219385-219539,155,219539
246,219540-219689,150,219689
245,219690-219837,148,219837
244,219838-219970,133,219970
243,219971-220125,155,220125
242,220126-220267,142,220267
241,220268-220417,150,220417
240,220418-220564,147,220564
239,220565-220687,123,220687
238,220688-220821,134,220821
237,220822-220962,141,220962
236,220963-221083,121,221083
235,221084-221212,129,221212
234,221213-221328,116,221328
233,221329-221443,115,221443
232,221444-221548,105,221548
231,221549-221667,119,221667
230,221668-221771,104,221771
229,221772-221894,123,221894
228,221895-221998,104,221998
227,221999-222107,109,222107
226,222108-222195,88,222195
225,222196-222299,104,222299
224,222300-222391,92,222391
223,222392-222491,100,222491
222,222492-222577,86,222577
221,222578-222672,95,222672
220,222673-222744,72,222744
219,222745-222830,86,222830
218,222831-222935,105,222935
217,222936-222999,64,222999
216,223000-223072,73,223072
215,223073-223157,85,223157
214,223158-223231,74,223231
213,223232-223313,82,223313
212,223314-223373,60,223373
211,223374-223450,77,223450
210,223451-223506,56,223506
209,223507-223574,68,223574
208,223575-223633,59,223633
207,223634-223700,67,223700
206,223701-223763,63,223763
205,223764-223836,73,223836
204,223837-223902,66,223902
203,223903-223937,35,223937
202,223938-223992,55,223992
201,223993-224057,65,224057
200,224058-224114,57,224114
199,224115-224159,45,224159
198,224160-224211,52,224211
197,224212-224263,52,224263
196,224264-224309,46,224309
195,224310-224346,37,224346
194,224347-224397,51,224397
193,224398-224436,39,224436
192,224437-224475,39,224475
191,224476-224518,43,224518
190,224519-224545,27,224545
189,224546-224574,29,224574
188,224575-224613,39,224613
187,224614-224652,39,224652
186,224653-224690,38,224690
185,224691-224728,38,224728
184,224729-224753,25,224753
183,224754-224791,38,224791
182,224792-224817,26,224817
181,224818-224848,31,224848
180,224849-224869,21,224869
179,224870-224905,36,224905
178,224906-224928,23,224928
177,224929-224955,27,224955
176,224956-224984,29,224984
175,224985-225012,28,225012
174,225013-225038,26,225038
173,225039-225059,21,225059
172,225060-225076,17,225076
171,225077-225095,19,225095
170,225096-225118,23,225118
169,225119-225139,21,225139
168,225140-225159,20,225159
167,225160-225180,21,225180
166,225181-225200,20,225200
165,225201-225213,13,225213
164,225214-225236,23,225236
163,225237-225256,20,225256
162,225257-225270,14,225270
161,225271-225280,10,225280
160,225281-225297,17,225297
159,225298-225310,13,225310
158,225311-225321,11,225321
157,225322-225338,17,225338
156,225339-225356,18,225356
155,225357-225365,9,225365
154,225366-225375,10,225375
153,225376-225389,14,225389
152,225390-225402,13,225402
151,225403-225407,5,225407
150,225408-225424,17,225424
149,225425-225437,13,225437
148,225438-225454,17,225454
147,225455-225462,8,225462
146,225463-225473,11,225473
145,225474-225484,11,225484
144,225485-225499,15,225499
143,225500-225510,11,225510
142,225511-225515,5,225515
141,225516-225526,11,225526
140,225527-225535,9,225535
139,225536-225543,8,225543
138,225544-225549,6,225549
137,225550-225554,5,225554
136,225555-225559,5,225559
135,225560-225569,10,225569
134,225570-225572,3,225572
133,225573-225579,7,225579
132,225580-225588,9,225588
131,225589-225593,5,225593
130,225594-225602,9,225602
129,225603-225606,4,225606
128,225607-225614,8,225614
127,225615-225619,5,225619
126,225620-225626,7,225626
125,225627-225632,6,225632
124,225633-225640,8,225640
123,225641-225645,5,225645
122,225646-225653,8,225653
121,225654-225662,9,225662
120,225663-225666,4,225666
119,225667-225673,7,225673
118,225674-225677,4,225677
117,225678-225682,5,225682
116,225683-225686,4,225686
115,225687-225688,2,225688
114,225689-225689,1,225689
113,225690-225696,7,225696
112,225697-225699,3,225699
111,225700-225703,4,225703
110,225704-225709,6,225709
109,225710-225709,0,225709
108,225710-225714,5,225714
107,225715-225717,3,225717
106,225718-225721,4,225721
105,225722-225725,4,225725
104,225726-225728,3,225728
103,225729-225732,4,225732
102,225733-225733,1,225733
101,225734-225736,3,225736
100,225737-225737,1,225737
99,225738-225737,0,225737
98,225738-225740,3,225740
97,225741-225744,4,225744
96,225745-225745,1,225745
95,225746-225748,3,225748
94,225749-225749,1,225749
93,225750-225750,1,225750
92,225751-225754,4,225754
91,225755-225757,3,225757
90,225758-225758,1,225758
89,225759-225761,3,225761
88,225762-225764,3,225764
87,225765-225764,0,225764
86,225765-225764,0,225764
85,225765-225764,0,225764
84,225765-225764,0,225764
83,225765-225765,1,225765
82,225766-225765,0,225765
81,225766-225767,2,225767
80,225768-225769,2,225769
79,225770-225770,1,225770
78,225771-225772,2,225772
77,225773-225774,2,225774
76,225775-225776,2,225776
75,225777-225777,1,225777
74,225778-225780,3,225780
73,225781-225781,1,225781
72,225782-225783,2,225783
71,225784-225784,1,225784
70,225785-225784,0,225784
69,225785-225784,0,225784
68,225785-225784,0,225784
67,225785-225784,0,225784
66,225785-225784,0,225784
65,225785-225784,0,225784
64,225785-225785,1,225785
63,225786-225786,1,225786
62,225787-225789,3,225789
61,225790-225790,1,225790
60,225791-225791,1,225791
59,225792-225793,2,225793
58,225794-225793,0,225793
57,225794-225793,0,225793
56,225794-225796,3,225796
55,225797-225796,0,225796
54,225797-225796,0,225796
53,225797-225796,0,225796
52,225797-225797,1,225797
51,225798-225798,1,225798
50,225799-225798,0,225798
49,225799-225799,1,225799
48,225800-225799,0,225799
47,225800-225800,1,225800
46,225801-225800,0,225800
45,225801-225800,0,225800
44,225801-225801,1,225801
43,225802-225802,1,225802
42,225803-225803,1,225803
41,225804-225804,1,225804
40,225805-225805,1,225805
39,225806-225806,1,225806
38,225807-225806,0,225806
37,225807-225806,0,225806
36,225807-225806,0,225806
35,225807-225806,0,225806
34,225807-225807,1,225807
33,225808-225808,1,225808
32,225809-225810,2,225810
31,225811-225810,0,225810
30,225811-225810,0,225810
29,225811-225810,0,225810
28,225811-225810,0,225810
27,225811-225811,1,225811
26,225812-225811,0,225811
25,225812-225811,0,225811
24,225812-225811,0,225811
23,225812-225811,0,225811
22,225812-225811,0,225811
21,225812-225811,0,225811
20,225812-225813,2,225813
19,225814-225813,0,225813
18,225814-225814,1,225814
17,225815-225814,0,225814
16,225815-225814,0,225814
15,225815-225816,2,225816
14,225817-225816,0,225816
13,225817-225816,0,225816
12,225817-225816,0,225816
11,225817-225816,0,225816
10,225817-225816,0,225816
9,225817-225816,0,225816
8,225817-225816,0,225816
7,225817-225816,0,225816
6,225817-225817,1,225817
5,225818-225817,0,225817
4,225818-225817,0,225817
3,225818-225818,1,225818
2,225819-225818,0,225818
1,225819-225818,0,225818
