分数,位次区间,同分人数,建议位次
381,32214-32288,75,32288
380,32289-32372,84,32372
379,32373-32447,75,32447
378,32448-32520,73,32520
377,32521-32610,90,32610
376,32611-32673,63,32673
375,32674-32745,72,32745
374,32746-32821,76,32821
373,32822-32890,69,32890
372,32891-32963,73,32963
371,32964-33022,59,33022
370,33023-33098,76,33098
369,33099-33165,67,33165
368,33166-33244,79,33244
367,33245-33313,69,33313
366,33314-33370,57,33370
365,33371-33427,57,33427
364,33428-33506,79,33506
363,33507-33573,67,33573
362,33574-33638,65,33638
361,33639-33691,53,33691
360,33692-33757,66,33757
359,33758-33811,54,33811
358,33812-33875,64,33875
357,33876-33934,59,33934
356,33935-33988,54,33988
355,33989-34045,57,34045
354,34046-34095,50,34095
353,34096-34148,53,34148
352,34149-34202,54,34202
351,34203-34261,59,34261
350,34262-34312,51,34312
349,34313-34373,61,34373
348,34374-34426,53,34426
347,34427-34473,47,34473
346,34474-34513,40,34513
345,34514-34556,43,34556
344,34557-34614,58,34614
343,34615-34657,43,34657
342,34658-34703,46,34703
341,34704-34742,39,34742
340,34743-34789,47,34789
339,34790-34838,49,34838
338,34839-34873,35,34873
337,34874-34915,42,34915
336,34916-34958,43,34958
335,34959-35003,45,35003
334,35004-35038,35,35038
333,35039-35086,48,35086
332,35087-35118,32,35118
331,35119-35164,46,35164
330,35165-35201,37,35201
329,35202-35237,36,35237
328,35238-35268,31,35268
327,35269-35298,30,35298
326,35299-35337,39,35337
325,35338-35372,35,35372
324,35373-35414,42,35414
323,35415-35450,36,35450
322,35451-35475,25,35475
321,35476-35505,30,35505
320,35506-35539,34,35539
319,35540-35580,41,35580
318,35581-35607,27,35607
317,35608-35639,32,35639
316,35640-35672,33,35672
315,35673-35700,28,35700
314,35701-35731,31,35731
313,35732-35758,27,35758
312,35759-35783,25,35783
311,35784-35803,20,35803
310,35804-35821,18,35821
309,35822-35851,30,35851
308,35852-35877,26,35877
307,35878-35900,23,35900
306,35901-35919,19,35919
305,35920-35940,21,35940
304,35941-35966,26,35966
303,35967-35987,21,35987
302,35988-36010,23,36010
301,36011-36033,23,36033
300,36034-36055,22,36055
299,36056-36074,19,36074
298,36075-36095,21,36095
297,36096-36109,14,36109
296,36110-36131,22,36131
295,36132-36143,12,36143
294,36144-36163,20,36163
293,36164-36181,18,36181
292,36182-36200,19,36200
291,36201-36213,13,36213
290,36214-36238,25,36238
289,36239-36254,16,36254
288,36255-36272,18,36272
287,36273-36290,18,36290
286,36291-36309,19,36309
285,36310-36327,18,36327
284,36328-36343,16,36343
283,36344-36359,16,36359
282,36360-36373,14,36373
281,36374-36388,15,36388
280,36389-36406,18,36406
279,36407-36424,18,36424
278,36425-36439,15,36439
277,36440-36453,14,36453
276,36454-36462,9,36462
275,36463-36474,12,36474
274,36475-36493,19,36493
273,36494-36504,11,36504
272,36505-36526,22,36526
271,36527-36532,6,36532
270,36533-36549,17,36549
269,36550-36564,15,36564
268,36565-36572,8,36572
267,36573-36587,15,36587
266,36588-36603,16,36603
265,36604-36619,16,36619
264,36620-36630,11,36630
263,36631-36639,9,36639
262,36640-36644,5,36644
261,36645-36654,10,36654
260,36655-36663,9,36663
259,36664-36675,12,36675
258,36676-36689,14,36689
257,36690-36697,8,36697
256,36698-36707,10,36707
255,36708-36717,10,36717
254,36718-36722,5,36722
253,36723-36729,7,36729
252,36730-36739,10,36739
251,36740-36745,6,36745
250,36746-36754,9,36754
249,36755-36765,11,36765
248,36766-36778,13,36778
247,36779-36786,8,36786
246,36787-36799,13,36799
245,36800-36806,7,36806
244,36807-36814,8,36814
243,36815-36825,11,36825
242,36826-36834,9,36834
241,36835-36838,4,36838
240,36839-36848,10,36848
239,36849-36853,5,36853
238,36854-36858,5,36858
237,36859-36865,7,36865
236,36866-36870,5,36870
235,36871-36879,9,36879
234,36880-36885,6,36885
233,36886-36891,6,36891
232,36892-36899,8,36899
231,36900-36903,4,36903
230,36904-36909,6,36909
229,36910-36913,4,36913
228,36914-36919,6,36919
227,36920-36927,8,36927
226,36928-36933,6,36933
225,36934-36936,3,36936
224,36937-36944,8,36944
223,36945-36947,3,36947
222,36948-36954,7,36954
221,36955-36960,6,36960
220,36961-36971,11,36971
219,36972-36981,10,36981
218,36982-36988,7,36988
217,36989-36990,2,36990
216,36991-36996,6,36996
215,36997-36999,3,36999
214,37000-37004,5,37004
213,37005-37006,2,37006
212,37007-37010,4,37010
211,37011-37013,3,37013
210,37014-37017,4,37017
209,37018-37022,5,37022
208,37023-37027,5,37027
207,37028-37034,7,37034
206,37035-37037,3,37037
205,37038-37042,5,37042
204,37043-37044,2,37044
203,37045-37047,3,37047
202,37048-37049,2,37049
201,37050-37052,3,37052
200,37053-37057,5,37057
199,37058-37073,16,37073
198,37074-37088,15,37088
197,37089-37104,16,37104
196,37105-37115,11,37115
195,37116-37127,12,37127
194,37128-37148,21,37148
193,37149-37161,13,37161
192,37162-37171,10,37171
191,37172-37189,18,37189
190,37190-37199,10,37199
189,37200-37216,17,37216
188,37217-37225,9,37225
187,37226-37237,12,37237
186,37238-37255,18,37255
185,37256-37266,11,37266
184,37267-37280,14,37280
183,37281-37296,16,37296
182,37297-37304,8,37304
181,37305-37312,8,37312
180,37313-37319,7,37319
179,37320-37326,7,37326
178,37327-37334,8,37334
177,37335-37345,11,37345
176,37346-37355,10,37355
175,37356-37362,7,37362
174,37363-37364,2,37364
173,37365-37373,9,37373
172,37374-37381,8,37381
171,37382-37391,10,37391
170,37392-37399,8,37399
169,37400-37405,6,37405
168,37406-37408,3,37408
167,37409-37412,4,37412
166,37413-37423,11,37423
165,37424-37435,12,37435
164,37436-37442,7,37442
163,37443-37448,6,37448
162,37449-37456,8,37456
161,37457-37466,10,37466
160,37467-37469,3,37469
159,37470-37477,8,37477
158,37478-37486,9,37486
157,37487-37489,3,37489
156,37490-37494,5,37494
155,37495-37498,4,37498
154,37499-37503,5,37503
153,37504-37507,4,37507
152,37508-37510,3,37510
151,37511-37511,1,37511
150,37512-37514,3,37514
149,37515-37516,2,37516
148,37517-37520,4,37520
147,37521-37523,3,37523
146,37524-37525,2,37525
145,37526-37529,4,37529
144,37530-37529,0,37529
143,37530-37536,7,37536
142,37537-37536,0,37536
141,37537-37541,5,37541
140,37542-37543,2,37543
139,37544-37545,2,37545
138,37546-37547,2,37547
137,37548-37548,1,37548
136,37549-37552,4,37552
135,37553-37553,1,37553
134,37554-37558,5,37558
133,37559-37559,1,37559
131,37560-37561,2,37561
130,37562-37564,3,37564
129,37565-37565,1,37565
128,37566-37567,2,37567
127,37568-37572,5,37572
126,37573-37573,1,37573
125,37574-37574,1,37574
124,37575-37576,2,37576
123,37577-37578,2,37578
122,37579-37580,2,37580
121,37581-37584,4,37584
120,37585-37585,1,37585
119,37586-37585,0,37585
118,37586-37588,3,37588
117,37589-37588,0,37588
116,37589-37589,1,37589
115,37590-37594,5,37594
114,37595-37594,0,37594
113,37595-37595,1,37595
112,37596-37598,3,37598
111,37599-37599,1,37599
110,37600-37600,1,37600
109,37601-37601,1,37601
106,37602-37601,0,37601
105,37602-37602,1,37602
104,37603-37602,0,37602
103,37603-37603,1,37603
101,37604-37603,0,37603
100,37604-37605,2,37605
99,37606-37608,3,37608
98,37609-37610,2,37610
97,37611-37612,2,37612
96,37613-37614,2,37614
95,37615-37614,0,37614
94,37615-37616,2,37616
93,37617-37617,1,37617
92,37618-37618,1,37618
91,37619-37620,2,37620
90,37621-37620,0,37620
89,37621-37621,1,37621
88,37622-37622,1,37622
87,37623-37622,0,37622
86,37623-37626,4,37626
85,37627-37628,2,37628
84,37629-37631,3,37631
82,37632-37631,0,37631
81,37632-37635,4,37635
80,37636-37636,1,37636
