分数,位次区间,同分人数,建议位次
423,28987-29214,228,29214
422,29215-29463,249,29463
421,29464-29680,217,29680
420,29681-29891,211,29891
419,29892-30106,215,30106
418,30107-30349,243,30349
417,30350-30583,234,30583
416,30584-30845,262,30845
415,30846-31068,223,31068
414,31069-31285,217,31285
413,31286-31515,230,31515
412,31516-31753,238,31753
411,31754-31988,235,31988
410,31989-32201,213,32201
409,32202-32425,224,32425
408,32426-32644,219,32644
407,32645-32900,256,32900
406,32901-33142,242,33142
405,33143-33356,214,33356
404,33357-33584,228,33584
403,33585-33820,236,33820
402,33821-34057,237,34057
401,34058-34302,245,34302
400,34303-34524,222,34524
399,34525-34774,250,34774
398,34775-34998,224,34998
397,34999-35241,243,35241
396,35242-35474,233,35474
395,35475-35715,241,35715
394,35716-35957,242,35957
393,35958-36212,255,36212
392,36213-36465,253,36465
391,36466-36703,238,36703
390,36704-36938,235,36938
389,36939-37171,233,37171
388,37172-37433,262,37433
387,37434-37646,213,37646
386,37647-37905,259,37905
385,37906-38135,230,38135
384,38136-38360,225,38360
383,38361-38603,243,38603
382,38604-38838,235,38838
381,38839-39095,257,39095
380,39096-39343,248,39343
379,39344-39596,253,39596
378,39597-39855,259,39855
377,39856-40115,260,40115
376,40116-40381,266,40381
375,40382-40644,263,40644
374,40645-40913,269,40913
373,40914-41146,233,41146
372,41147-41378,232,41378
371,41379-41626,248,41626
370,41627-41889,263,41889
369,41890-42123,234,42123
368,42124-42353,230,42353
367,42354-42602,249,42602
366,42603-42874,272,42874
365,42875-43117,243,43117
364,43118-43395,278,43395
363,43396-43649,254,43649
362,43650-43888,239,43888
361,43889-44186,298,44186
360,44187-44432,246,44432
359,44433-44679,247,44679
358,44680-44971,292,44971
357,44972-45250,279,45250
356,45251-45493,243,45493
355,45494-45719,226,45719
354,45720-45980,261,45980
353,45981-46217,237,46217
352,46218-46447,230,46447
351,46448-46701,254,46701
350,46702-46958,257,46958
349,46959-47211,253,47211
348,47212-47445,234,47445
347,47446-47691,246,47691
346,47692-47913,222,47913
345,47914-48164,251,48164
344,48165-48430,266,48430
343,48431-48681,251,48681
342,48682-48888,207,48888
341,48889-49115,227,49115
340,49116-49362,247,49362
339,49363-49630,268,49630
338,49631-49866,236,49866
337,49867-50109,243,50109
336,50110-50363,254,50363
335,50364-50602,239,50602
334,50603-50849,247,50849
333,50850-51097,248,51097
332,51098-51322,225,51322
331,51323-51541,219,51541
330,51542-51783,242,51783
329,51784-52006,223,52006
328,52007-52200,194,52200
327,52201-52424,224,52424
326,52425-52653,229,52653
325,52654-52865,212,52865
324,52866-53088,223,53088
323,53089-53334,246,53334
322,53335-53562,228,53562
321,53563-53817,255,53817
320,53818-54051,234,54051
319,54052-54275,224,54275
318,54276-54482,207,54482
317,54483-54699,217,54699
316,54700-54903,204,54903
315,54904-55124,221,55124
314,55125-55347,223,55347
313,55348-55560,213,55560
312,55561-55769,209,55769
311,55770-56017,248,56017
310,56018-56217,200,56217
309,56218-56426,209,56426
308,56427-56631,205,56631
307,56632-56828,197,56828
306,56829-57036,208,57036
305,57037-57255,219,57255
304,57256-57441,186,57441
303,57442-57623,182,57623
302,57624-57813,190,57813
301,57814-58009,196,58009
300,58010-58227,218,58227
299,58228-58428,201,58428
298,58429-58629,201,58629
297,58630-58820,191,58820
296,58821-59028,208,59028
295,59029-59225,197,59225
294,59226-59442,217,59442
293,59443-59630,188,59630
292,59631-59817,187,59817
291,59818-60008,191,60008
290,60009-60210,202,60210
289,60211-60399,189,60399
288,60400-60587,188,60587
287,60588-60759,172,60759
286,60760-60960,201,60960
285,60961-61158,198,61158
284,61159-61336,178,61336
283,61337-61511,175,61511
282,61512-61676,165,61676
281,61677-61858,182,61858
280,61859-62024,166,62024
279,62025-62214,190,62214
278,62215-62394,180,62394
277,62395-62576,182,62576
276,62577-62733,157,62733
275,62734-62888,155,62888
274,62889-63051,163,63051
273,63052-63222,171,63222
272,63223-63365,143,63365
271,63366-63525,160,63525
270,63526-63689,164,63689
269,63690-63872,183,63872
268,63873-64022,150,64022
267,64023-64181,159,64181
266,64182-64343,162,64343
265,64344-64485,142,64485
264,64486-64625,140,64625
263,64626-64782,157,64782
262,64783-64905,123,64905
261,64906-65048,143,65048
260,65049-65183,135,65183
259,65184-65301,118,65301
258,65302-65406,105,65406
257,65407-65537,131,65537
256,65538-65655,118,65655
255,65656-65781,126,65781
254,65782-65915,134,65915
253,65916-66047,132,66047
252,66048-66172,125,66172
251,66173-66292,120,66292
250,66293-66415,123,66415
249,66416-66542,127,66542
248,66543-66671,129,66671
247,66672-66788,117,66788
246,66789-66926,138,66926
245,66927-67036,110,67036
244,67037-67156,120,67156
243,67157-67271,115,67271
242,67272-67409,138,67409
241,67410-67519,110,67519
240,67520-67641,122,67641
239,67642-67738,97,67738
238,67739-67854,116,67854
237,67855-67954,100,67954
236,67955-68045,91,68045
235,68046-68146,101,68146
234,68147-68248,102,68248
233,68249-68349,101,68349
232,68350-68443,94,68443
231,68444-68540,97,68540
230,68541-68641,101,68641
229,68642-68719,78,68719
228,68720-68810,91,68810
227,68811-68908,98,68908
226,68909-68996,88,68996
225,68997-69079,83,69079
224,69080-69170,91,69170
223,69171-69279,109,69279
222,69280-69355,76,69355
221,69356-69432,77,69432
220,69433-69519,87,69519
219,69520-69592,73,69592
218,69593-69669,77,69669
217,69670-69757,88,69757
216,69758-69842,85,69842
215,69843-69921,79,69921
214,69922-69981,60,69981
213,69982-70048,67,70048
212,70049-70111,63,70111
211,70112-70185,74,70185
210,70186-70241,56,70241
209,70242-70307,66,70307
208,70308-70382,75,70382
207,70383-70438,56,70438
206,70439-70504,66,70504
205,70505-70571,67,70571
204,70572-70621,50,70621
203,70622-70667,46,70667
202,70668-70721,54,70721
201,70722-70761,40,70761
